audio,etiqueta,nombre
data\outputA\LA_E_3117856_2s.flac,spoof,LA_E_3117856
data\outputA\LA_E_3117859_2s.flac,spoof,LA_E_3117859
data\outputA\LA_E_3117872_2s.flac,spoof,LA_E_3117872
data\outputA\LA_E_3118024_2s.flac,spoof,LA_E_3118024
data\outputA\LA_E_3118087_2s.flac,spoof,LA_E_3118087
data\outputA\LA_E_3118243_2s.flac,spoof,LA_E_3118243
data\outputA\LA_E_3118317_2s.flac,spoof,LA_E_3118317
data\outputA\LA_E_3118528_2s.flac,spoof,LA_E_3118528
data\outputA\LA_E_3118600_2s.flac,spoof,LA_E_3118600
data\outputA\LA_E_3118713_2s.flac,spoof,LA_E_3118713
data\outputA\LA_E_3119033_2s.flac,bonafide,LA_E_3119033
data\outputA\LA_E_3119053_2s.flac,spoof,LA_E_3119053
data\outputA\LA_E_3119124_2s.flac,bonafide,LA_E_3119124
data\outputA\LA_E_3119227_2s.flac,spoof,LA_E_3119227
data\outputA\LA_E_3119351_2s.flac,spoof,LA_E_3119351
data\outputA\LA_E_3119440_2s.flac,spoof,LA_E_3119440
data\outputA\LA_E_3119567_2s.flac,bonafide,LA_E_3119567
data\outputA\LA_E_3119625_2s.flac,spoof,LA_E_3119625
data\outputA\LA_E_3119766_2s.flac,spoof,LA_E_3119766
data\outputA\LA_E_3119781_2s.flac,spoof,LA_E_3119781
data\outputA\LA_E_3119925_2s.flac,spoof,LA_E_3119925
data\outputA\LA_E_3120102_2s.flac,spoof,LA_E_3120102
data\outputA\LA_E_3120233_2s.flac,spoof,LA_E_3120233
data\outputA\LA_E_3120375_2s.flac,spoof,LA_E_3120375
data\outputA\LA_E_3120437_2s.flac,bonafide,LA_E_3120437
data\outputA\LA_E_3120594_2s.flac,spoof,LA_E_3120594
data\outputA\LA_E_3120657_2s.flac,spoof,LA_E_3120657
data\outputA\LA_E_3120715_2s.flac,spoof,LA_E_3120715
data\outputA\LA_E_3120776_2s.flac,spoof,LA_E_3120776
data\outputA\LA_E_3120871_2s.flac,spoof,LA_E_3120871
data\outputA\LA_E_3121126_2s.flac,spoof,LA_E_3121126
data\outputA\LA_E_3121151_2s.flac,spoof,LA_E_3121151
data\outputA\LA_E_3121177_2s.flac,spoof,LA_E_3121177
data\outputA\LA_E_3121182_2s.flac,bonafide,LA_E_3121182
data\outputA\LA_E_3121223_2s.flac,spoof,LA_E_3121223
data\outputA\LA_E_3121363_2s.flac,spoof,LA_E_3121363
data\outputA\LA_E_3121441_2s.flac,spoof,LA_E_3121441
data\outputA\LA_E_3121486_2s.flac,bonafide,LA_E_3121486
data\outputA\LA_E_3121662_2s.flac,spoof,LA_E_3121662
data\outputA\LA_E_3121963_2s.flac,spoof,LA_E_3121963
data\outputA\LA_E_3122247_2s.flac,spoof,LA_E_3122247
data\outputA\LA_E_3122438_2s.flac,spoof,LA_E_3122438
data\outputA\LA_E_3122537_2s.flac,bonafide,LA_E_3122537
data\outputA\LA_E_3122541_2s.flac,spoof,LA_E_3122541
data\outputA\LA_E_3122635_2s.flac,spoof,LA_E_3122635
data\outputA\LA_E_3122837_2s.flac,spoof,LA_E_3122837
data\outputA\LA_E_3122849_2s.flac,bonafide,LA_E_3122849
data\outputA\LA_E_3122865_2s.flac,spoof,LA_E_3122865
data\outputA\LA_E_3122908_2s.flac,bonafide,LA_E_3122908
data\outputA\LA_E_3122923_2s.flac,spoof,LA_E_3122923
data\outputA\LA_E_3122965_2s.flac,spoof,LA_E_3122965
data\outputA\LA_E_3122995_2s.flac,bonafide,LA_E_3122995
data\outputA\LA_E_3123175_2s.flac,spoof,LA_E_3123175
data\outputA\LA_E_3123366_2s.flac,spoof,LA_E_3123366
data\outputA\LA_E_3123471_2s.flac,bonafide,LA_E_3123471
data\outputA\LA_E_3123527_2s.flac,spoof,LA_E_3123527
data\outputA\LA_E_3123532_2s.flac,spoof,LA_E_3123532
data\outputA\LA_E_3124159_2s.flac,spoof,LA_E_3124159
data\outputA\LA_E_3124396_2s.flac,spoof,LA_E_3124396
data\outputA\LA_E_3124665_2s.flac,spoof,LA_E_3124665
data\outputA\LA_E_3124964_2s.flac,bonafide,LA_E_3124964
data\outputA\LA_E_3125040_2s.flac,spoof,LA_E_3125040
data\outputA\LA_E_3125044_2s.flac,spoof,LA_E_3125044
data\outputA\LA_E_3125086_2s.flac,bonafide,LA_E_3125086
data\outputA\LA_E_3125198_2s.flac,spoof,LA_E_3125198
data\outputA\LA_E_3125293_2s.flac,spoof,LA_E_3125293
data\outputA\LA_E_3125345_2s.flac,spoof,LA_E_3125345
data\outputA\LA_E_3125861_2s.flac,bonafide,LA_E_3125861
data\outputA\LA_E_3125867_2s.flac,spoof,LA_E_3125867
data\outputA\LA_E_3126117_2s.flac,spoof,LA_E_3126117
data\outputA\LA_E_3126154_2s.flac,spoof,LA_E_3126154
data\outputA\LA_E_3126164_2s.flac,spoof,LA_E_3126164
data\outputA\LA_E_3126183_2s.flac,spoof,LA_E_3126183
data\outputA\LA_E_3126345_2s.flac,spoof,LA_E_3126345
data\outputA\LA_E_3126363_2s.flac,spoof,LA_E_3126363
data\outputA\LA_E_3126522_2s.flac,spoof,LA_E_3126522
data\outputA\LA_E_3126627_2s.flac,spoof,LA_E_3126627
data\outputA\LA_E_3126673_2s.flac,bonafide,LA_E_3126673
data\outputA\LA_E_3126723_2s.flac,spoof,LA_E_3126723
data\outputA\LA_E_3126837_2s.flac,spoof,LA_E_3126837
data\outputA\LA_E_3126919_2s.flac,spoof,LA_E_3126919
data\outputA\LA_E_3126970_2s.flac,spoof,LA_E_3126970
data\outputA\LA_E_3126974_2s.flac,spoof,LA_E_3126974
data\outputA\LA_E_3127063_2s.flac,spoof,LA_E_3127063
data\outputA\LA_E_3127109_2s.flac,spoof,LA_E_3127109
data\outputA\LA_E_3127123_2s.flac,spoof,LA_E_3127123
data\outputA\LA_E_3127381_2s.flac,spoof,LA_E_3127381
data\outputA\LA_E_3127666_2s.flac,spoof,LA_E_3127666
data\outputA\LA_E_3127818_2s.flac,spoof,LA_E_3127818
data\outputA\LA_E_3127911_2s.flac,spoof,LA_E_3127911
data\outputA\LA_E_3127995_2s.flac,bonafide,LA_E_3127995
data\outputA\LA_E_3128203_2s.flac,spoof,LA_E_3128203
data\outputA\LA_E_3128313_2s.flac,bonafide,LA_E_3128313
data\outputA\LA_E_3128332_2s.flac,spoof,LA_E_3128332
data\outputA\LA_E_3128340_2s.flac,spoof,LA_E_3128340
data\outputA\LA_E_3128634_2s.flac,spoof,LA_E_3128634
data\outputA\LA_E_3128801_2s.flac,spoof,LA_E_3128801
data\outputA\LA_E_3128853_2s.flac,spoof,LA_E_3128853
data\outputA\LA_E_3128897_2s.flac,spoof,LA_E_3128897
data\outputA\LA_E_3129032_2s.flac,spoof,LA_E_3129032
data\outputA\LA_E_3129121_2s.flac,spoof,LA_E_3129121
data\outputA\LA_E_3129207_2s.flac,spoof,LA_E_3129207
data\outputA\LA_E_3129290_2s.flac,spoof,LA_E_3129290
data\outputA\LA_E_3129567_2s.flac,spoof,LA_E_3129567
data\outputA\LA_E_3129710_2s.flac,spoof,LA_E_3129710
data\outputA\LA_E_3129812_2s.flac,spoof,LA_E_3129812
data\outputA\LA_E_3129978_2s.flac,spoof,LA_E_3129978
data\outputA\LA_E_3129996_2s.flac,spoof,LA_E_3129996
data\outputA\LA_E_3130018_2s.flac,spoof,LA_E_3130018
data\outputA\LA_E_3130298_2s.flac,spoof,LA_E_3130298
data\outputA\LA_E_3130319_2s.flac,bonafide,LA_E_3130319
data\outputA\LA_E_3130442_2s.flac,spoof,LA_E_3130442
data\outputA\LA_E_3130909_2s.flac,bonafide,LA_E_3130909
data\outputA\LA_E_3130914_2s.flac,spoof,LA_E_3130914
data\outputA\LA_E_3131362_2s.flac,spoof,LA_E_3131362
data\outputA\LA_E_3131584_2s.flac,spoof,LA_E_3131584
data\outputA\LA_E_3131587_2s.flac,spoof,LA_E_3131587
data\outputA\LA_E_3131595_2s.flac,spoof,LA_E_3131595
data\outputA\LA_E_3131678_2s.flac,spoof,LA_E_3131678
data\outputA\LA_E_3131712_2s.flac,spoof,LA_E_3131712
data\outputA\LA_E_3131785_2s.flac,spoof,LA_E_3131785
data\outputA\LA_E_3131842_2s.flac,spoof,LA_E_3131842
data\outputA\LA_E_3132003_2s.flac,spoof,LA_E_3132003
data\outputA\LA_E_3132338_2s.flac,spoof,LA_E_3132338
data\outputA\LA_E_3132771_2s.flac,spoof,LA_E_3132771
data\outputA\LA_E_3132917_2s.flac,spoof,LA_E_3132917
data\outputA\LA_E_3133031_2s.flac,spoof,LA_E_3133031
data\outputA\LA_E_3133119_2s.flac,spoof,LA_E_3133119
data\outputA\LA_E_3133527_2s.flac,spoof,LA_E_3133527
data\outputA\LA_E_3133669_2s.flac,spoof,LA_E_3133669
data\outputA\LA_E_3133673_2s.flac,spoof,LA_E_3133673
data\outputA\LA_E_3133699_2s.flac,spoof,LA_E_3133699
data\outputA\LA_E_3133897_2s.flac,bonafide,LA_E_3133897
data\outputA\LA_E_3134084_2s.flac,spoof,LA_E_3134084
data\outputA\LA_E_3134156_2s.flac,spoof,LA_E_3134156
data\outputA\LA_E_3134410_2s.flac,spoof,LA_E_3134410
data\outputA\LA_E_3134634_2s.flac,spoof,LA_E_3134634
data\outputA\LA_E_3134670_2s.flac,spoof,LA_E_3134670
data\outputA\LA_E_3134806_2s.flac,spoof,LA_E_3134806
data\outputA\LA_E_3134816_2s.flac,spoof,LA_E_3134816
data\outputA\LA_E_3134960_2s.flac,bonafide,LA_E_3134960
data\outputA\LA_E_3135089_2s.flac,spoof,LA_E_3135089
data\outputA\LA_E_3135455_2s.flac,spoof,LA_E_3135455
data\outputA\LA_E_3135771_2s.flac,bonafide,LA_E_3135771
data\outputA\LA_E_3135793_2s.flac,bonafide,LA_E_3135793
data\outputA\LA_E_3136015_2s.flac,spoof,LA_E_3136015
data\outputA\LA_E_3136164_2s.flac,spoof,LA_E_3136164
data\outputA\LA_E_3136267_2s.flac,bonafide,LA_E_3136267
data\outputA\LA_E_3136468_2s.flac,spoof,LA_E_3136468
data\outputA\LA_E_3136527_2s.flac,spoof,LA_E_3136527
data\outputA\LA_E_3136545_2s.flac,spoof,LA_E_3136545
data\outputA\LA_E_3136601_2s.flac,spoof,LA_E_3136601
data\outputA\LA_E_3136619_2s.flac,spoof,LA_E_3136619
data\outputA\LA_E_3136746_2s.flac,spoof,LA_E_3136746
data\outputA\LA_E_3136916_2s.flac,spoof,LA_E_3136916
data\outputA\LA_E_3137109_2s.flac,spoof,LA_E_3137109
data\outputA\LA_E_3137231_2s.flac,spoof,LA_E_3137231
data\outputA\LA_E_3137316_2s.flac,spoof,LA_E_3137316
data\outputA\LA_E_3137320_2s.flac,spoof,LA_E_3137320
data\outputA\LA_E_3137456_2s.flac,spoof,LA_E_3137456
data\outputA\LA_E_3137492_2s.flac,spoof,LA_E_3137492
data\outputA\LA_E_3137504_2s.flac,bonafide,LA_E_3137504
data\outputA\LA_E_3137531_2s.flac,spoof,LA_E_3137531
data\outputA\LA_E_3137604_2s.flac,spoof,LA_E_3137604
data\outputA\LA_E_3138010_2s.flac,spoof,LA_E_3138010
data\outputA\LA_E_3138070_2s.flac,spoof,LA_E_3138070
data\outputA\LA_E_3138116_2s.flac,spoof,LA_E_3138116
data\outputA\LA_E_3138488_2s.flac,spoof,LA_E_3138488
data\outputA\LA_E_3138496_2s.flac,spoof,LA_E_3138496
data\outputA\LA_E_3138499_2s.flac,spoof,LA_E_3138499
data\outputA\LA_E_3138541_2s.flac,spoof,LA_E_3138541
data\outputA\LA_E_3138659_2s.flac,spoof,LA_E_3138659
data\outputA\LA_E_3138742_2s.flac,spoof,LA_E_3138742
data\outputA\LA_E_3138889_2s.flac,bonafide,LA_E_3138889
data\outputA\LA_E_3139279_2s.flac,spoof,LA_E_3139279
data\outputA\LA_E_3139307_2s.flac,spoof,LA_E_3139307
data\outputA\LA_E_3139340_2s.flac,spoof,LA_E_3139340
data\outputA\LA_E_3139422_2s.flac,spoof,LA_E_3139422
data\outputA\LA_E_3139507_2s.flac,spoof,LA_E_3139507
data\outputA\LA_E_3139686_2s.flac,spoof,LA_E_3139686
data\outputA\LA_E_3139781_2s.flac,spoof,LA_E_3139781
data\outputA\LA_E_3140086_2s.flac,spoof,LA_E_3140086
data\outputA\LA_E_3140166_2s.flac,spoof,LA_E_3140166
data\outputA\LA_E_3140189_2s.flac,spoof,LA_E_3140189
data\outputA\LA_E_3140205_2s.flac,bonafide,LA_E_3140205
data\outputA\LA_E_3140285_2s.flac,spoof,LA_E_3140285
data\outputA\LA_E_3140419_2s.flac,spoof,LA_E_3140419
data\outputA\LA_E_3140450_2s.flac,spoof,LA_E_3140450
data\outputA\LA_E_3140466_2s.flac,bonafide,LA_E_3140466
data\outputA\LA_E_3140669_2s.flac,spoof,LA_E_3140669
data\outputA\LA_E_3140714_2s.flac,spoof,LA_E_3140714
data\outputA\LA_E_3140894_2s.flac,spoof,LA_E_3140894
data\outputA\LA_E_3140990_2s.flac,spoof,LA_E_3140990
data\outputA\LA_E_3141097_2s.flac,spoof,LA_E_3141097
data\outputA\LA_E_3141131_2s.flac,spoof,LA_E_3141131
data\outputA\LA_E_3141216_2s.flac,spoof,LA_E_3141216
data\outputA\LA_E_3141234_2s.flac,spoof,LA_E_3141234
data\outputA\LA_E_3141500_2s.flac,bonafide,LA_E_3141500
data\outputA\LA_E_3141547_2s.flac,bonafide,LA_E_3141547
data\outputA\LA_E_3142105_2s.flac,spoof,LA_E_3142105
data\outputA\LA_E_3142120_2s.flac,spoof,LA_E_3142120
data\outputA\LA_E_3142146_2s.flac,bonafide,LA_E_3142146
data\outputA\LA_E_3142358_2s.flac,spoof,LA_E_3142358
data\outputA\LA_E_3142437_2s.flac,spoof,LA_E_3142437
data\outputA\LA_E_3142728_2s.flac,spoof,LA_E_3142728
data\outputA\LA_E_3142786_2s.flac,spoof,LA_E_3142786
data\outputA\LA_E_3142829_2s.flac,spoof,LA_E_3142829
data\outputA\LA_E_3142928_2s.flac,spoof,LA_E_3142928
data\outputA\LA_E_3143250_2s.flac,spoof,LA_E_3143250
data\outputA\LA_E_3143341_2s.flac,spoof,LA_E_3143341
data\outputA\LA_E_3143575_2s.flac,spoof,LA_E_3143575
data\outputA\LA_E_3143795_2s.flac,spoof,LA_E_3143795
data\outputA\LA_E_3143914_2s.flac,bonafide,LA_E_3143914
data\outputA\LA_E_3144000_2s.flac,spoof,LA_E_3144000
data\outputA\LA_E_3144074_2s.flac,spoof,LA_E_3144074
data\outputA\LA_E_3144176_2s.flac,bonafide,LA_E_3144176
data\outputA\LA_E_3144413_2s.flac,spoof,LA_E_3144413
data\outputA\LA_E_3144464_2s.flac,spoof,LA_E_3144464
data\outputA\LA_E_3144895_2s.flac,bonafide,LA_E_3144895
data\outputA\LA_E_3145051_2s.flac,spoof,LA_E_3145051
data\outputA\LA_E_3145109_2s.flac,spoof,LA_E_3145109
data\outputA\LA_E_3145134_2s.flac,spoof,LA_E_3145134
data\outputA\LA_E_3145257_2s.flac,spoof,LA_E_3145257
data\outputA\LA_E_3145375_2s.flac,bonafide,LA_E_3145375
data\outputA\LA_E_3145388_2s.flac,spoof,LA_E_3145388
data\outputA\LA_E_3145434_2s.flac,spoof,LA_E_3145434
data\outputA\LA_E_3145440_2s.flac,spoof,LA_E_3145440
data\outputA\LA_E_3145689_2s.flac,spoof,LA_E_3145689
data\outputA\LA_E_3146137_2s.flac,bonafide,LA_E_3146137
data\outputA\LA_E_3146261_2s.flac,spoof,LA_E_3146261
data\outputA\LA_E_3146280_2s.flac,spoof,LA_E_3146280
data\outputA\LA_E_3146660_2s.flac,spoof,LA_E_3146660
data\outputA\LA_E_3146684_2s.flac,spoof,LA_E_3146684
data\outputA\LA_E_3146837_2s.flac,spoof,LA_E_3146837
data\outputA\LA_E_3146891_2s.flac,spoof,LA_E_3146891
data\outputA\LA_E_3147378_2s.flac,bonafide,LA_E_3147378
data\outputA\LA_E_3147438_2s.flac,spoof,LA_E_3147438
data\outputA\LA_E_3147558_2s.flac,spoof,LA_E_3147558
data\outputA\LA_E_3147637_2s.flac,spoof,LA_E_3147637
data\outputA\LA_E_3147671_2s.flac,spoof,LA_E_3147671
data\outputA\LA_E_3147831_2s.flac,spoof,LA_E_3147831
data\outputA\LA_E_3148206_2s.flac,spoof,LA_E_3148206
data\outputA\LA_E_3148976_2s.flac,spoof,LA_E_3148976
data\outputA\LA_E_3149223_2s.flac,spoof,LA_E_3149223
data\outputA\LA_E_3149227_2s.flac,spoof,LA_E_3149227
data\outputA\LA_E_3149369_2s.flac,spoof,LA_E_3149369
data\outputA\LA_E_3149408_2s.flac,spoof,LA_E_3149408
data\outputA\LA_E_3149858_2s.flac,spoof,LA_E_3149858
data\outputA\LA_E_3149989_2s.flac,spoof,LA_E_3149989
data\outputA\LA_E_3150060_2s.flac,spoof,LA_E_3150060
data\outputA\LA_E_3150090_2s.flac,bonafide,LA_E_3150090
data\outputA\LA_E_3150407_2s.flac,spoof,LA_E_3150407
data\outputA\LA_E_3150648_2s.flac,spoof,LA_E_3150648
data\outputA\LA_E_3150661_2s.flac,spoof,LA_E_3150661
data\outputA\LA_E_3150997_2s.flac,spoof,LA_E_3150997
data\outputA\LA_E_3151293_2s.flac,spoof,LA_E_3151293
data\outputA\LA_E_3151655_2s.flac,spoof,LA_E_3151655
data\outputA\LA_E_3151896_2s.flac,spoof,LA_E_3151896
data\outputA\LA_E_3151963_2s.flac,spoof,LA_E_3151963
data\outputA\LA_E_3152219_2s.flac,bonafide,LA_E_3152219
data\outputA\LA_E_3152288_2s.flac,spoof,LA_E_3152288
data\outputA\LA_E_3152434_2s.flac,spoof,LA_E_3152434
data\outputA\LA_E_3152577_2s.flac,bonafide,LA_E_3152577
data\outputA\LA_E_3152875_2s.flac,spoof,LA_E_3152875
data\outputA\LA_E_3153014_2s.flac,spoof,LA_E_3153014
data\outputA\LA_E_3153056_2s.flac,bonafide,LA_E_3153056
data\outputA\LA_E_3153132_2s.flac,spoof,LA_E_3153132
data\outputA\LA_E_3153384_2s.flac,spoof,LA_E_3153384
data\outputA\LA_E_3153444_2s.flac,spoof,LA_E_3153444
data\outputA\LA_E_3153548_2s.flac,spoof,LA_E_3153548
data\outputA\LA_E_3153642_2s.flac,spoof,LA_E_3153642
data\outputA\LA_E_3153667_2s.flac,spoof,LA_E_3153667
data\outputA\LA_E_3153683_2s.flac,spoof,LA_E_3153683
data\outputA\LA_E_3153725_2s.flac,spoof,LA_E_3153725
data\outputA\LA_E_3153948_2s.flac,spoof,LA_E_3153948
data\outputA\LA_E_3154226_2s.flac,bonafide,LA_E_3154226
data\outputA\LA_E_3154497_2s.flac,spoof,LA_E_3154497
data\outputA\LA_E_3154521_2s.flac,bonafide,LA_E_3154521
data\outputA\LA_E_3154526_2s.flac,spoof,LA_E_3154526
data\outputA\LA_E_3154560_2s.flac,spoof,LA_E_3154560
data\outputA\LA_E_3154638_2s.flac,spoof,LA_E_3154638
data\outputA\LA_E_3154700_2s.flac,bonafide,LA_E_3154700
data\outputA\LA_E_3154713_2s.flac,bonafide,LA_E_3154713
data\outputA\LA_E_3155003_2s.flac,bonafide,LA_E_3155003
data\outputA\LA_E_3155567_2s.flac,spoof,LA_E_3155567
data\outputA\LA_E_3155603_2s.flac,spoof,LA_E_3155603
data\outputA\LA_E_3155641_2s.flac,spoof,LA_E_3155641
data\outputA\LA_E_3155648_2s.flac,spoof,LA_E_3155648
data\outputA\LA_E_3155771_2s.flac,bonafide,LA_E_3155771
data\outputA\LA_E_3156128_2s.flac,spoof,LA_E_3156128
data\outputA\LA_E_3156311_2s.flac,bonafide,LA_E_3156311
data\outputA\LA_E_3156515_2s.flac,spoof,LA_E_3156515
data\outputA\LA_E_3156594_2s.flac,bonafide,LA_E_3156594
data\outputA\LA_E_3156748_2s.flac,spoof,LA_E_3156748
data\outputA\LA_E_3156985_2s.flac,spoof,LA_E_3156985
data\outputA\LA_E_3157246_2s.flac,bonafide,LA_E_3157246
data\outputA\LA_E_3157247_2s.flac,spoof,LA_E_3157247
data\outputA\LA_E_3157299_2s.flac,spoof,LA_E_3157299
data\outputA\LA_E_3157330_2s.flac,bonafide,LA_E_3157330
data\outputA\LA_E_3157457_2s.flac,spoof,LA_E_3157457
data\outputA\LA_E_3157738_2s.flac,bonafide,LA_E_3157738
data\outputA\LA_E_3158001_2s.flac,spoof,LA_E_3158001
data\outputA\LA_E_3158051_2s.flac,spoof,LA_E_3158051
data\outputA\LA_E_3158277_2s.flac,spoof,LA_E_3158277
data\outputA\LA_E_3158350_2s.flac,spoof,LA_E_3158350
data\outputA\LA_E_3158399_2s.flac,spoof,LA_E_3158399
data\outputA\LA_E_3158515_2s.flac,spoof,LA_E_3158515
data\outputA\LA_E_3159106_2s.flac,bonafide,LA_E_3159106
data\outputA\LA_E_3159306_2s.flac,spoof,LA_E_3159306
data\outputA\LA_E_3159421_2s.flac,spoof,LA_E_3159421
data\outputA\LA_E_3159514_2s.flac,spoof,LA_E_3159514
data\outputA\LA_E_3159668_2s.flac,spoof,LA_E_3159668
data\outputA\LA_E_3159803_2s.flac,spoof,LA_E_3159803
data\outputA\LA_E_3159990_2s.flac,spoof,LA_E_3159990
data\outputA\LA_E_3160003_2s.flac,bonafide,LA_E_3160003
data\outputA\LA_E_3160259_2s.flac,spoof,LA_E_3160259
data\outputA\LA_E_3160691_2s.flac,spoof,LA_E_3160691
data\outputA\LA_E_3160716_2s.flac,spoof,LA_E_3160716
data\outputA\LA_E_3160941_2s.flac,spoof,LA_E_3160941
data\outputA\LA_E_3161111_2s.flac,spoof,LA_E_3161111
data\outputA\LA_E_3161170_2s.flac,spoof,LA_E_3161170
data\outputA\LA_E_3161222_2s.flac,spoof,LA_E_3161222
data\outputA\LA_E_3161538_2s.flac,spoof,LA_E_3161538
data\outputA\LA_E_3161654_2s.flac,spoof,LA_E_3161654
data\outputA\LA_E_3161678_2s.flac,spoof,LA_E_3161678
data\outputA\LA_E_3161759_2s.flac,bonafide,LA_E_3161759
data\outputA\LA_E_3161942_2s.flac,spoof,LA_E_3161942
data\outputA\LA_E_3161961_2s.flac,bonafide,LA_E_3161961
data\outputA\LA_E_3161975_2s.flac,spoof,LA_E_3161975
data\outputA\LA_E_3162056_2s.flac,spoof,LA_E_3162056
data\outputA\LA_E_3162112_2s.flac,spoof,LA_E_3162112
data\outputA\LA_E_3162176_2s.flac,bonafide,LA_E_3162176
data\outputA\LA_E_3162501_2s.flac,spoof,LA_E_3162501
data\outputA\LA_E_3162640_2s.flac,spoof,LA_E_3162640
data\outputA\LA_E_3162778_2s.flac,spoof,LA_E_3162778
data\outputA\LA_E_3162851_2s.flac,spoof,LA_E_3162851
data\outputA\LA_E_3162934_2s.flac,spoof,LA_E_3162934
data\outputA\LA_E_3162945_2s.flac,spoof,LA_E_3162945
data\outputA\LA_E_3163004_2s.flac,spoof,LA_E_3163004
data\outputA\LA_E_3163170_2s.flac,spoof,LA_E_3163170
data\outputA\LA_E_3163375_2s.flac,spoof,LA_E_3163375
data\outputA\LA_E_3163547_2s.flac,spoof,LA_E_3163547
data\outputA\LA_E_3163644_2s.flac,spoof,LA_E_3163644
data\outputA\LA_E_3163649_2s.flac,spoof,LA_E_3163649
data\outputA\LA_E_3163696_2s.flac,bonafide,LA_E_3163696
data\outputA\LA_E_3163802_2s.flac,spoof,LA_E_3163802
data\outputA\LA_E_3164268_2s.flac,spoof,LA_E_3164268
data\outputA\LA_E_3164371_2s.flac,spoof,LA_E_3164371
data\outputA\LA_E_3164466_2s.flac,spoof,LA_E_3164466
data\outputA\LA_E_3164529_2s.flac,bonafide,LA_E_3164529
data\outputA\LA_E_3164652_2s.flac,spoof,LA_E_3164652
data\outputA\LA_E_3164821_2s.flac,bonafide,LA_E_3164821
data\outputA\LA_E_3164827_2s.flac,spoof,LA_E_3164827
data\outputA\LA_E_3164940_2s.flac,bonafide,LA_E_3164940
data\outputA\LA_E_3164989_2s.flac,spoof,LA_E_3164989
data\outputA\LA_E_3165108_2s.flac,spoof,LA_E_3165108
data\outputA\LA_E_3165367_2s.flac,spoof,LA_E_3165367
data\outputA\LA_E_3165599_2s.flac,spoof,LA_E_3165599
data\outputA\LA_E_3165632_2s.flac,bonafide,LA_E_3165632
data\outputA\LA_E_3165760_2s.flac,spoof,LA_E_3165760
data\outputA\LA_E_3165770_2s.flac,bonafide,LA_E_3165770
data\outputA\LA_E_3165930_2s.flac,spoof,LA_E_3165930
data\outputA\LA_E_3166026_2s.flac,spoof,LA_E_3166026
data\outputA\LA_E_3166591_2s.flac,bonafide,LA_E_3166591
data\outputA\LA_E_3166596_2s.flac,spoof,LA_E_3166596
data\outputA\LA_E_3166683_2s.flac,spoof,LA_E_3166683
data\outputA\LA_E_3166769_2s.flac,spoof,LA_E_3166769
data\outputA\LA_E_3166932_2s.flac,spoof,LA_E_3166932
data\outputA\LA_E_3166960_2s.flac,spoof,LA_E_3166960
data\outputA\LA_E_3167010_2s.flac,bonafide,LA_E_3167010
data\outputA\LA_E_3167143_2s.flac,spoof,LA_E_3167143
data\outputA\LA_E_3167331_2s.flac,spoof,LA_E_3167331
data\outputA\LA_E_3167332_2s.flac,bonafide,LA_E_3167332
data\outputA\LA_E_3167442_2s.flac,spoof,LA_E_3167442
data\outputA\LA_E_3167568_2s.flac,spoof,LA_E_3167568
data\outputA\LA_E_3167924_2s.flac,spoof,LA_E_3167924
data\outputA\LA_E_3168044_2s.flac,spoof,LA_E_3168044
data\outputA\LA_E_3168112_2s.flac,spoof,LA_E_3168112
data\outputA\LA_E_3168337_2s.flac,spoof,LA_E_3168337
data\outputA\LA_E_3168370_2s.flac,spoof,LA_E_3168370
data\outputA\LA_E_3168372_2s.flac,spoof,LA_E_3168372
data\outputA\LA_E_3168817_2s.flac,spoof,LA_E_3168817
data\outputA\LA_E_3168984_2s.flac,spoof,LA_E_3168984
data\outputA\LA_E_3169132_2s.flac,spoof,LA_E_3169132
data\outputA\LA_E_3169147_2s.flac,spoof,LA_E_3169147
data\outputA\LA_E_3169317_2s.flac,bonafide,LA_E_3169317
data\outputA\LA_E_3169330_2s.flac,spoof,LA_E_3169330
data\outputA\LA_E_3169543_2s.flac,spoof,LA_E_3169543
data\outputA\LA_E_3169981_2s.flac,spoof,LA_E_3169981
data\outputA\LA_E_3170067_2s.flac,bonafide,LA_E_3170067
data\outputA\LA_E_3170076_2s.flac,spoof,LA_E_3170076
data\outputA\LA_E_3170092_2s.flac,spoof,LA_E_3170092
data\outputA\LA_E_3170171_2s.flac,spoof,LA_E_3170171
data\outputA\LA_E_3170192_2s.flac,spoof,LA_E_3170192
data\outputA\LA_E_3170882_2s.flac,spoof,LA_E_3170882
data\outputA\LA_E_3170897_2s.flac,spoof,LA_E_3170897
data\outputA\LA_E_3171100_2s.flac,spoof,LA_E_3171100
data\outputA\LA_E_3171191_2s.flac,spoof,LA_E_3171191
data\outputA\LA_E_3171194_2s.flac,spoof,LA_E_3171194
data\outputA\LA_E_3171227_2s.flac,spoof,LA_E_3171227
data\outputA\LA_E_3171514_2s.flac,bonafide,LA_E_3171514
data\outputA\LA_E_3171666_2s.flac,spoof,LA_E_3171666
data\outputA\LA_E_3171681_2s.flac,spoof,LA_E_3171681
data\outputA\LA_E_3171809_2s.flac,spoof,LA_E_3171809
data\outputA\LA_E_3171951_2s.flac,spoof,LA_E_3171951
data\outputA\LA_E_3172012_2s.flac,spoof,LA_E_3172012
data\outputA\LA_E_3172090_2s.flac,spoof,LA_E_3172090
data\outputA\LA_E_3172589_2s.flac,spoof,LA_E_3172589
data\outputA\LA_E_3172774_2s.flac,spoof,LA_E_3172774
